nombre_region,anno,seccion,subtabla,indicador,nivel,valor,valor_texto
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,6.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,1.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,12.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,15.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,4.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,1.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,1.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,1.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,2.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,1.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,13.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,15.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,1.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,6.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,3.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,7.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,1.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,3.0,
Arica y Parinacota,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,99.0,
Arica y Parinacota,2025,salud,4.5 Consumo de Drogas en la Población General año 2022,Prevalencia de consumo,regional,11.0,
Arica y Parinacota,2025,salud,4.5 Consumo de Drogas en la Población General año 2022,Prevalencia de consumo,nacional,17.7,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Tabaco,regional,17.8,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Alcohol,regional,48.3,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Marihuana,regional,19.2,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Cocaína,regional,2.8,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Inhalables,regional,5.5,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Tranquilizantes,regional,9.4,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Tabaco,nacional,19.7,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Alcohol,nacional,50.0,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Marihuana,nacional,19.1,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Cocaína,nacional,3.4,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Inhalables,nacional,3.7,
Arica y Parinacota,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Tranquilizantes,nacional,10.3,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Desnutrición,regional,1.4,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",bajo Peso,regional,4.4,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Normal,regional,45.9,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Sobrepeso,regional,25.1,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Retraso en talla,regional,23.2,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Retraso en Talla,regional,2.5,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Desnutrición,nacional,1.5,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",bajo Peso,nacional,4.7,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Normal,nacional,43.8,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Sobrepeso,nacional,24.6,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Retraso en talla,nacional,25.3,
Arica y Parinacota,2025,salud,"4.7 Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Retraso en Talla,nacional,2.1,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Desnutrición,regional,1.1,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Bajo Peso,regional,3.9,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Normal,regional,49.0,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Sobrepeso,regional,29.2,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Obesidad Total,regional,16.9,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Retraso en Talla,regional,3.8,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Desnutrición,nacional,0.9,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Bajo Peso,nacional,4.4,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Normal,nacional,47.4,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Sobrepeso,nacional,29.1,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Obesidad Total,nacional,18.2,
Arica y Parinacota,2025,salud,"4.8 Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Retraso en Talla,nacional,2.8,
Arica y Parinacota,2025,trabajo_prevision,"5.1 Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024",Afiliados a AFP(12/2024),regional,226188.0,
Arica y Parinacota,2025,trabajo_prevision,"5.1 Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024","Población  de 15años o más, Censo 2024",regional,289274.0,
Arica y Parinacota,2025,trabajo_prevision,"5.1 Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024","Porcentaje (%)de afiliación a AFP,en población 15 años o más",regional,78.2,
Arica y Parinacota,2025,trabajo_prevision,"5.1 Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024",Afiliados a AFP(12/2024),nacional,11923850.0,
Arica y Parinacota,2025,trabajo_prevision,"5.1 Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024","Población  de 15años o más, Censo 2024",nacional,15205784.0,
Arica y Parinacota,2025,trabajo_prevision,"5.1 Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024","Porcentaje (%)de afiliación a AFP,en población 15 años o más",nacional,78.4,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,regional,214180.0,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,regional,94.7,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,regional,11790.0,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,regional,5.2,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,regional,218.0,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,regional,0.1,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",Total,regional,226188.0,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,nacional,11296325.0,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,nacional,94.7,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,nacional,608596.0,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,nacional,5.1,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,nacional,18929.0,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,nacional,0.2,
Arica y Parinacota,2025,trabajo_prevision,"5.2 Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",Total,nacional,11923850.0,
Arica y Parinacota,2025,trabajo_prevision,"5.3 Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",N°,regional,124163.0,
Arica y Parinacota,2025,trabajo_prevision,"5.3 Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",%,regional,54.9,
Arica y Parinacota,2025,trabajo_prevision,"5.3 Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",N°,regional,102025.0,
Arica y Parinacota,2025,trabajo_prevision,"5.3 Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",%,regional,45.1,
Arica y Parinacota,2025,trabajo_prevision,"5.3 Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",Total,regional,226188.0,
Arica y Parinacota,2025,trabajo_prevision,"5.3 Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",N°,nacional,6325433.0,
Arica y Parinacota,2025,trabajo_prevision,"5.3 Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",%,nacional,53.0,
Arica y Parinacota,2025,trabajo_prevision,"5.3 Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",N°,nacional,5598416.0,
Arica y Parinacota,2025,trabajo_prevision,"5.3 Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",%,nacional,47.0,
